Subject_code,code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,Quad,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,RT_TP,xpos,ypos,perfGrp
1,705,0.65,3,8,1,1.1134988570002,1,321,6,3,0.141506285000105,3,1,1.1134988570002,3,1,0,0,0,1.1134988570002,-0.38268343236509,-0.923879532511287,1
1,594,1.4,1,8,1,0.78948488900005,2,210,16,3,0.312794611999379,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,434,1.4,1,4,1,0.484772389000682,1,50,2,4,0.174140495999382,2,1,0.484772389000682,4,1,0,0,0,0.484772389000682,-0.707106781186547,0.707106781186548,1
1,584,1.4,1,8,1,0.785782825000751,1,200,2,3,0.313545476999934,1,1,0.785782825000751,3,1,0,0,0,0.785782825000751,0.38268343236509,0.923879532511287,1
1,400,1.4,1,4,2,1.56081198800075,2,16,8,3,0.316242256999431,1,1,1.56081198800075,3,0,1,0,0,NaN,NaN,NaN,1
1,621,0.65,3,8,1,0.69162987800064,2,237,13,3,0.3144679979996,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,673,1.4,1,8,1,0.587883840999893,1,289,5,3,0.317089493999447,3,1,0.587883840999893,3,1,0,0,0,0.587883840999893,-0.923879532511287,-0.38268343236509,1
1,681,1.4,1,8,1,0.381550102999427,1,297,6,3,0.142451900000196,3,1,0.381550102999427,3,1,0,0,0,0.381550102999427,-0.38268343236509,-0.923879532511287,1
1,499,1.4,1,4,2,0.924981238999862,2,115,8,4,1.89383551599985,3,1,0.924981238999862,4,0,1,0,0,NaN,NaN,NaN,1
1,416,1.4,3,4,1,0.383982241000012,1,32,1,4,0.174756127999899,1,1,0.383982241000012,4,1,0,0,0,0.383982241000012,0.707106781186548,0.707106781186547,1
1,497,1.4,1,4,2,0.821798449999733,2,113,8,4,0.175228573999448,3,1,0.821798449999733,4,0,1,0,0,NaN,NaN,NaN,1
1,533,1.4,1,4,1,0.680790403000174,1,149,4,4,2.0686968379996,4,1,0.680790403000174,4,1,0,0,0,0.680790403000174,0.707106781186547,-0.707106781186548,1
1,765,0.65,3,8,2,1.13106439200055,2,381,16,4,0.3463303059998,4,1,1.13106439200055,4,0,1,0,0,NaN,NaN,NaN,1
1,413,0.65,3,4,1,0.888869123000404,1,29,1,4,0.874494738000067,1,1,0.888869123000404,4,1,0,0,0,0.888869123000404,0.707106781186548,0.707106781186547,1
1,537,1.4,1,4,1,0.789008913000544,1,153,4,4,1.2118006690007,4,1,0.789008913000544,4,1,0,0,0,0.789008913000544,0.707106781186547,-0.707106781186548,1
1,484,1.4,1,4,1,0.381797660000302,1,100,3,4,0.172827762999987,3,1,0.381797660000302,4,1,0,0,0,0.381797660000302,-0.707106781186548,-0.707106781186547,1
1,595,1.4,1,8,1,0.585488475999227,2,211,11,3,0.482572199999595,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,669,0.65,3,8,1,1.30048566900041,2,285,10,3,0.131996926000284,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,686,1.4,1,8,1,2.43258746900028,2,302,15,3,0.654283005999787,3,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,442,1.4,1,4,1,0.690855273000125,1,58,2,4,0.176920797999628,2,1,0.690855273000125,4,1,0,0,0,0.690855273000125,-0.707106781186547,0.707106781186548,1
1,682,1.4,1,8,1,0.174370846000784,1,298,6,3,0.486041027000283,3,1,0.174370846000784,3,1,0,0,0,0.174370846000784,-0.38268343236509,-0.923879532511287,1
1,503,1.4,1,4,2,1.95116406399939,2,119,7,3,0.143361309999818,3,1,1.95116406399939,3,0,1,0,0,NaN,NaN,NaN,1
1,521,0.65,3,4,2,0.826840280999932,2,137,8,3,0.142849093000223,3,1,0.826840280999932,3,0,1,0,0,NaN,NaN,NaN,1
1,525,0.65,3,4,2,0.516124672999467,2,141,8,4,0.692322727999453,3,1,0.516124672999467,4,0,1,0,0,NaN,NaN,NaN,1
1,500,1.4,1,4,2,0.718998638999437,2,116,6,4,0.175503514000411,3,1,0.718998638999437,4,0,1,0,0,NaN,NaN,NaN,1
1,756,1.4,3,8,1,1.00565946400002,1,372,8,3,0.309812679000061,4,1,1.00565946400002,3,1,0,0,0,1.00565946400002,0.923879532511287,-0.38268343236509,1
1,701,0.65,3,8,2,1.13694520599984,1,317,5,3,1.51486755600035,3,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,-0.38268343236509,1
1,657,0.65,3,8,1,0.999561672000709,1,273,4,3,0.144236064999859,2,1,0.999561672000709,3,1,0,0,0,0.999561672000709,-0.923879532511287,0.38268343236509,1
1,405,1.4,1,4,2,1.34017438899991,2,21,7,4,0.347118723999301,1,1,1.34017438899991,4,0,1,0,0,NaN,NaN,NaN,1
1,412,1.4,3,4,1,0.584975013000076,1,28,1,4,0.348824838999462,1,1,0.584975013000076,4,1,0,0,0,0.584975013000076,0.707106781186548,0.707106781186547,1
1,627,1.4,1,8,1,0.483041825000328,1,243,3,4,1.02927979099968,2,1,0.483041825000328,4,1,0,0,0,0.483041825000328,-0.38268343236509,0.923879532511287,1
1,451,1.4,1,4,2,2.15954635600065,2,67,6,2,1.13422625400017,2,1,2.15954635600065,2,0,1,0,0,NaN,NaN,NaN,1
1,721,1.4,1,8,1,1.09832657100014,1,337,7,3,0.140273327000614,4,1,1.09832657100014,3,1,0,0,0,1.09832657100014,0.38268343236509,-0.923879532511287,1
1,389,1.4,1,4,1,0.482777340000212,1,5,1,4,0.690633162999802,1,1,0.482777340000212,4,1,0,0,0,0.482777340000212,0.707106781186548,0.707106781186547,1
1,683,1.4,1,8,1,1.12748899500002,1,299,6,2,0.280842744999973,3,1,1.12748899500002,2,1,0,0,0,1.12748899500002,-0.38268343236509,-0.923879532511287,1
1,641,1.4,1,8,1,1.30119879100039,2,257,15,3,0.317846724999981,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,624,1.4,3,8,1,1.30752203799966,2,240,15,2,0.453083828999297,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,472,1.4,3,4,1,1.30976440999984,2,88,5,2,0.625780823999776,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,465,0.65,3,4,1,0.485383082999761,1,81,2,4,0.344879141999627,2,1,0.485383082999761,4,1,0,0,0,0.485383082999761,-0.707106781186547,0.707106781186548,1
1,633,1.4,1,8,1,0.583652418000383,1,249,4,3,1.00365707699984,2,1,0.583652418000383,3,1,0,0,0,0.583652418000383,-0.923879532511287,0.38268343236509,1
1,613,0.65,3,8,1,0.483067655000013,2,229,15,3,0.309771489000013,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,535,1.4,1,4,1,0.383730139999898,1,151,4,4,0.175190398000268,4,1,0.383730139999898,4,1,0,0,0,0.383730139999898,0.707106781186547,-0.707106781186548,1
1,520,1.4,3,4,2,1.02967899299983,2,136,7,4,1.20657732099971,3,1,1.02967899299983,4,0,1,0,0,NaN,NaN,NaN,1
1,396,1.4,1,4,1,0.375557312999263,1,12,1,4,0.175523406000138,1,1,0.375557312999263,4,1,0,0,0,0.375557312999263,0.707106781186548,0.707106781186547,1
1,616,1.4,3,8,1,1.20672172299965,2,232,10,3,0.144009302999621,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,228,1.4,3,8,1,0.684334106000279,1,228,2,4,0.688064936000046,1,1,0.684334106000279,4,1,0,0,0,0.684334106000279,0.38268343236509,0.923879532511287,1
1,304,0.65,1,8,1,1.0963116060002,2,304,15,3,0.485720687000139,3,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,208,0.65,1,8,1,1.72134328900029,2,208,10,3,0.144510248999723,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,281,0.65,3,8,1,1.09681213899967,2,281,14,2,0.451716371999282,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,216,0.65,1,8,1,0.794517755000015,2,216,13,2,0.622021417999349,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,3,0.65,1,4,1,0.484269866000432,1,3,1,4,0.174510724999891,1,1,0.484269866000432,4,1,0,0,0,0.484269866000432,0.707106781186548,0.707106781186547,1
1,14,0.65,1,4,2,0.824070974000279,2,14,6,4,0.345557074999306,1,1,0.824070974000279,4,0,1,0,0,NaN,NaN,NaN,1
1,2,0.65,1,4,1,0.78926190599941,1,2,1,4,0.17667203200017,1,1,0.78926190599941,4,1,0,0,0,0.78926190599941,0.707106781186548,0.707106781186547,1
1,284,1.4,3,8,1,1.30710581000039,2,284,11,3,0.314151171000049,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,384,1.4,3,8,1,1.09967788599988,2,384,9,3,0.140004746999693,4,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,249,0.65,1,8,1,0.789097582000068,1,249,4,3,0.14367121900068,2,1,0.789097582000068,3,1,0,0,0,0.789097582000068,-0.923879532511287,0.38268343236509,1
1,309,0.65,1,8,2,1.44224146600027,2,309,12,3,0.996085093999682,3,1,1.44224146600027,3,0,1,0,0,NaN,NaN,NaN,1
1,316,1.4,3,8,1,0.474665167999774,1,316,5,3,0.821567972000594,3,1,0.474665167999774,3,1,0,0,0,0.474665167999774,-0.923879532511287,-0.38268343236509,1
1,244,0.65,1,8,1,0.377786656999888,1,244,3,4,0.173082349000651,2,1,0.377786656999888,4,1,0,0,0,0.377786656999888,-0.38268343236509,0.923879532511287,1
1,166,0.65,1,4,2,0.721149848000096,2,166,6,4,0.175175223000224,4,1,0.721149848000096,4,0,1,0,0,NaN,NaN,NaN,1
1,273,0.65,3,8,1,0.585578338000232,1,273,4,4,0.350358777999645,2,1,0.585578338000232,4,1,0,0,0,0.585578338000232,-0.923879532511287,0.38268343236509,1
1,167,0.65,1,4,2,0.930282964000071,2,167,8,4,0.179045738000241,4,1,0.930282964000071,4,0,1,0,0,NaN,NaN,NaN,1
1,105,0.65,1,4,1,0.483590511999864,1,105,3,4,0.1751548000002,3,1,0.483590511999864,4,1,0,0,0,0.483590511999864,-0.707106781186548,-0.707106781186547,1
1,229,0.65,3,8,1,0.792875279999862,2,229,11,3,0.6590450220001,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,121,0.65,3,4,1,0.48251754499961,1,121,3,4,0.175170773999525,3,1,0.48251754499961,4,1,0,0,0,0.48251754499961,-0.707106781186548,-0.707106781186547,1
1,321,0.65,3,8,1,1.51078671199957,1,321,6,3,0.484708334000061,3,1,1.51078671199957,3,1,0,0,0,1.51078671199957,-0.38268343236509,-0.923879532511287,1
1,132,1.4,3,4,1,0.483923154999502,1,132,3,4,0.174687198000356,3,1,0.483923154999502,4,1,0,0,0,0.483923154999502,-0.707106781186548,-0.707106781186547,1
1,203,0.65,1,8,1,0.893747307000012,1,203,2,2,0.798668520999854,1,1,0.893747307000012,2,1,0,0,0,0.893747307000012,0.38268343236509,0.923879532511287,1
1,253,0.65,1,8,1,1.30435650799973,2,253,15,2,0.285036579000007,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,128,1.4,3,4,2,1.4402999949998,1,128,3,3,0.320399758999883,3,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186548,-0.707106781186547,1
1,213,0.65,1,8,1,1.50982372300041,2,213,13,3,0.333319495000069,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,340,0.65,1,8,1,2.04158939299941,1,340,7,3,0.170705320999332,4,1,2.04158939299941,3,1,0,0,0,2.04158939299941,0.38268343236509,-0.923879532511287,1
1,85,0.65,3,4,2,2.70365279599991,2,85,5,1,0.442357855999944,2,1,2.70365279599991,1,0,1,0,0,NaN,NaN,NaN,1
1,146,0.65,1,4,1,0.377255216999401,1,146,4,4,0.195292965999215,4,1,0.377255216999401,4,1,0,0,0,0.377255216999401,0.707106781186547,-0.707106781186548,1
1,259,0.65,1,8,1,0.586629570999321,2,259,10,4,0.20096065999951,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,36,1.4,3,4,1,0.38185336999959,1,36,1,4,0.567289489000359,1,1,0.38185336999959,4,1,0,0,0,0.38185336999959,0.707106781186548,0.707106781186547,1
1,56,0.65,1,4,1,0.381999036000707,1,56,2,4,0.19686421499955,2,1,0.381999036000707,4,1,0,0,0,0.381999036000707,-0.707106781186547,0.707106781186548,1
1,298,0.65,1,8,1,1.92551656799969,1,298,6,2,0.651066209999954,3,1,1.92551656799969,2,1,0,0,0,1.92551656799969,-0.38268343236509,-0.923879532511287,1
1,353,0.65,1,8,1,1.6152449909996,2,353,9,1,1.30109876300048,4,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,7,0.65,1,4,1,0.592728337999688,1,7,1,4,0.193265717000031,1,1,0.592728337999688,4,1,0,0,0,0.592728337999688,0.707106781186548,0.707106781186547,1
1,240,1.4,3,8,1,1.20243975199992,2,240,9,2,0.480806779000886,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,63,0.65,1,4,2,0.798594316000163,2,63,7,4,0.813982889999352,2,1,0.798594316000163,4,0,1,0,0,NaN,NaN,NaN,1
1,217,0.65,3,8,1,0.691691981999611,1,217,1,4,0.196592887000406,1,1,0.691691981999611,4,1,0,0,0,0.691691981999611,0.923879532511287,0.38268343236509,1
1,51,0.65,1,4,1,0.483205327000178,1,51,2,4,0.191155446999801,2,1,0.483205327000178,4,1,0,0,0,0.483205327000178,-0.707106781186547,0.707106781186548,1
1,199,0.65,1,8,1,0.344595857000058,1,199,2,4,0.66524387499976,1,1,0.344595857000058,4,1,0,0,0,0.344595857000058,0.38268343236509,0.923879532511287,1
1,57,0.65,1,4,1,0.897105278000708,1,57,2,1,0.781482429000789,2,1,0.897105278000708,1,1,0,0,0,0.897105278000708,-0.707106781186547,0.707106781186548,1
1,349,0.65,1,8,2,2.17158409700005,2,349,13,3,1.18597967799997,4,1,2.17158409700005,3,0,1,0,0,NaN,NaN,NaN,1
1,341,0.65,1,8,1,1.00857322799948,1,341,7,3,0.859017232000042,4,1,1.00857322799948,3,1,0,0,0,1.00857322799948,0.38268343236509,-0.923879532511287,1
1,61,0.65,1,4,2,0.719151883999984,2,61,5,4,0.181329344000005,2,1,0.719151883999984,4,0,1,0,0,NaN,NaN,NaN,1
1,194,0.65,1,8,1,1.101029982,1,194,1,3,0.679361907000384,1,1,1.101029982,3,1,0,0,0,1.101029982,0.923879532511287,0.38268343236509,1
1,336,1.4,3,8,2,1.8091868879992,2,336,9,3,0.499135333000595,3,1,1.8091868879992,3,0,1,0,0,NaN,NaN,NaN,1
1,69,0.65,1,4,2,0.517760790000466,2,69,7,4,0.364255989999947,2,1,0.517760790000466,4,0,1,0,0,NaN,NaN,NaN,1
1,307,0.65,1,8,2,1.02887202399961,2,307,9,3,0.502733450999585,3,1,1.02887202399961,3,0,1,0,0,NaN,NaN,NaN,1
1,160,0.65,1,4,2,2.15792211600001,2,160,8,2,1.81980137499977,4,1,2.15792211600001,2,0,1,0,0,NaN,NaN,NaN,1
1,4,0.65,1,4,1,0.394742654000765,1,4,1,4,0.19215414700011,1,1,0.394742654000765,4,1,0,0,0,0.394742654000765,0.707106781186548,0.707106781186547,1
1,114,0.65,1,4,2,0.723105118000603,2,114,6,4,0.194728526999825,3,1,0.723105118000603,4,0,1,0,0,NaN,NaN,NaN,1
1,8,0.65,1,4,1,0.595883593000508,1,8,1,4,0.178366502999779,1,1,0.595883593000508,4,1,0,0,0,0.595883593000508,0.707106781186548,0.707106781186547,1
1,172,1.4,3,4,1,0.380590933999883,1,172,4,4,0.186558215999867,4,1,0.380590933999883,4,1,0,0,0,0.380590933999883,0.707106781186547,-0.707106781186548,1
1,303,0.65,1,8,2,1.5437029700006,2,303,15,3,0.506074841000554,3,1,1.5437029700006,3,0,1,0,0,NaN,NaN,NaN,1
1,164,0.65,1,4,2,0.616706699000133,2,164,7,4,0.200516959000197,4,1,0.616706699000133,4,0,1,0,0,NaN,NaN,NaN,1
1,140,1.4,3,4,2,0.71591818899924,2,140,7,4,2.27308545100004,3,1,0.71591818899924,4,0,1,0,0,NaN,NaN,NaN,1
1,165,0.65,1,4,2,0.607608772000276,2,165,6,4,0.192669725000087,4,1,0.607608772000276,4,0,1,0,0,NaN,NaN,NaN,1
1,9,0.65,1,4,1,0.479793506000533,1,9,1,4,0.193364542999916,1,1,0.479793506000533,4,1,0,0,0,0.479793506000533,0.707106781186548,0.707106781186547,1
1,224,1.4,3,8,1,2.02166432700051,1,224,2,3,1.04161711600045,1,1,2.02166432700051,3,1,0,0,0,2.02166432700051,0.38268343236509,0.923879532511287,1
1,150,0.65,1,4,1,0.479757467000127,1,150,4,4,0.180072520999602,4,1,0.479757467000127,4,1,0,0,0,0.479757467000127,0.707106781186547,-0.707106781186548,1
1,207,0.65,1,8,1,2.1153576480001,2,207,10,3,0.151517590000367,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,117,0.65,1,4,2,0.714316541000699,2,117,8,4,0.16897719499957,3,1,0.714316541000699,4,0,1,0,0,NaN,NaN,NaN,1
1,11,0.65,1,4,1,0.480602667999847,1,11,1,4,0.197115619000215,1,1,0.480602667999847,4,1,0,0,0,0.480602667999847,0.707106781186548,0.707106781186547,1
1,147,0.65,1,4,1,0.582660588000181,1,147,4,4,0.196838728999865,4,1,0.582660588000181,4,1,0,0,0,0.582660588000181,0.707106781186547,-0.707106781186548,1
1,32,1.4,3,4,1,0.276236116999826,1,32,1,4,1.25388807799936,1,1,0.276236116999826,4,1,0,0,0,0.276236116999826,0.707106781186548,0.707106781186547,1
1,320,1.4,3,8,1,0.379761339000652,1,320,6,4,0.195045886000116,3,1,0.379761339000652,4,1,0,0,0,0.379761339000652,-0.38268343236509,-0.923879532511287,1
1,52,0.65,1,4,1,0.487440019999667,1,52,2,4,0.195750984000369,2,1,0.487440019999667,4,1,0,0,0,0.487440019999667,-0.707106781186547,0.707106781186548,1
1,108,0.65,1,4,1,1.00379960600003,1,108,3,4,0.19423958599964,3,1,1.00379960600003,4,1,0,0,0,1.00379960600003,-0.707106781186548,-0.707106781186547,1
1,153,0.65,1,4,1,0.991142980000404,1,153,4,3,0.329764604000047,4,1,0.991142980000404,3,1,0,0,0,0.991142980000404,0.707106781186547,-0.707106781186548,1
1,248,0.65,1,8,1,0.783793839999817,1,248,4,3,0.140403786999741,2,1,0.783793839999817,3,1,0,0,0,0.783793839999817,-0.923879532511287,0.38268343236509,1
1,125,0.65,3,4,1,0.993482551999477,1,125,3,3,0.133035679999921,3,1,0.993482551999477,3,1,0,0,0,0.993482551999477,-0.707106781186548,-0.707106781186547,1
1,98,0.65,1,4,1,0.377127390000169,1,98,3,4,0.36612691099981,3,1,0.377127390000169,4,1,0,0,0,0.377127390000169,-0.707106781186548,-0.707106781186547,1
1,262,0.65,1,8,1,1.10182680100024,2,262,15,2,0.277167885000381,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,350,0.65,1,8,1,0.686561255000015,2,350,10,3,0.32622624799933,4,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,464,1.4,3,4,1,0.380778149999969,1,80,2,4,0.196284665000348,2,1,0.380778149999969,4,1,0,0,0,0.380778149999969,-0.707106781186547,0.707106781186548,1
1,407,1.4,1,4,2,1.04078068799936,2,23,8,4,0.891007048001484,1,1,1.04078068799936,4,0,1,0,0,NaN,NaN,NaN,1
1,630,1.4,1,8,1,0.896802757999467,1,246,3,3,0.158076882000387,2,1,0.896802757999467,3,1,0,0,0,0.896802757999467,-0.38268343236509,0.923879532511287,1
1,449,1.4,1,4,2,0.619254801998977,2,65,6,4,0.179931596998358,2,1,0.619254801998977,4,0,1,0,0,NaN,NaN,NaN,1
1,577,1.4,1,8,1,0.380691836000551,1,193,1,3,0.479120904999945,1,1,0.380691836000551,3,1,0,0,0,0.380691836000551,0.923879532511287,0.38268343236509,1
1,509,0.65,3,4,1,0.488843604000067,1,125,3,3,0.341266009998435,3,1,0.488843604000067,3,1,0,0,0,0.488843604000067,-0.707106781186548,-0.707106781186547,1
1,498,1.4,1,4,2,0.518006704000072,2,114,6,4,0.372729767999772,3,1,0.518006704000072,4,0,1,0,0,NaN,NaN,NaN,1
1,541,1.4,1,4,2,0.521505228998649,2,157,5,4,0.193576781000957,4,1,0.521505228998649,4,0,1,0,0,NaN,NaN,NaN,1
1,700,1.4,3,8,1,1.2188601400012,1,316,5,1,0.963164775999758,3,1,1.2188601400012,1,1,0,0,0,1.2188601400012,-0.923879532511287,-0.38268343236509,1
1,556,1.4,3,4,1,0.379233166999256,1,172,4,4,0.204273376999481,4,1,0.379233166999256,4,1,0,0,0,0.379233166999256,0.707106781186547,-0.707106781186548,1
1,637,1.4,1,8,1,1.10632937800074,2,253,16,3,0.167919912999423,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,741,1.4,1,8,2,1.45395702399946,2,357,11,3,0.52022682399911,4,1,1.45395702399946,3,0,1,0,0,NaN,NaN,NaN,1
1,483,1.4,1,4,1,0.385318354999981,1,99,3,4,0.56823116600026,3,1,0.385318354999981,4,1,0,0,0,0.385318354999981,-0.707106781186548,-0.707106781186547,1
1,599,1.4,1,8,1,0.696211180000319,2,215,16,3,0.33965376299966,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,761,0.65,3,8,1,0.694861678000962,2,377,16,3,0.723500262000016,4,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,432,1.4,3,4,2,0.93441925299885,2,48,7,4,0.937679498998477,1,1,0.93441925299885,4,0,1,0,0,NaN,NaN,NaN,1
1,733,1.4,1,8,2,1.55250943300052,2,349,12,3,0.511371399999916,4,1,1.55250943300052,3,0,1,0,0,NaN,NaN,NaN,1
1,493,1.4,1,4,2,0.523660172000746,2,109,6,4,0.52578406000066,3,1,0.523660172000746,4,0,1,0,0,NaN,NaN,NaN,1
1,587,1.4,1,8,1,0.480196397000327,1,203,2,4,0.204882791000273,1,1,0.480196397000327,4,1,0,0,0,0.480196397000327,0.38268343236509,0.923879532511287,1
1,453,1.4,1,4,2,0.622208790999139,2,69,8,4,0.1664874220005,2,1,0.622208790999139,4,0,1,0,0,NaN,NaN,NaN,1
1,649,0.65,3,8,2,0.934100487000251,1,265,3,3,0.512384390000079,2,0,NaN,NaN,0,0,0,1,NaN,-0.38268343236509,0.923879532511287,1
1,632,1.4,1,8,2,0.937258605999887,1,248,4,3,0.694355715000711,2,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,0.38268343236509,1
1,742,1.4,1,8,2,0.934482893999302,2,358,14,3,0.316345011000521,4,1,0.934482893999302,3,0,1,0,0,NaN,NaN,NaN,1
1,572,1.4,3,4,2,0.733718516999943,2,188,8,4,0.176648434999152,4,1,0.733718516999943,4,0,1,0,0,NaN,NaN,NaN,1
1,393,1.4,1,4,1,0.808787183999812,1,9,1,4,0.369724017000408,1,1,0.808787183999812,4,1,0,0,0,0.808787183999812,0.707106781186548,0.707106781186547,1
1,468,1.4,3,4,1,0.809923728000285,1,84,2,4,0.358240524001303,2,1,0.809923728000285,4,1,0,0,0,0.809923728000285,-0.707106781186547,0.707106781186548,1
1,540,1.4,1,4,1,0.602570261999062,1,156,4,4,0.196603755999604,4,1,0.602570261999062,4,1,0,0,0,0.602570261999062,0.707106781186547,-0.707106781186548,1
1,739,1.4,1,8,2,0.931649403000847,2,355,16,3,0.68246943000122,4,1,0.931649403000847,3,0,1,0,0,NaN,NaN,NaN,1
1,408,1.4,1,4,2,0.623386513998412,2,24,8,4,0.348591960000704,1,1,0.623386513998412,4,0,1,0,0,NaN,NaN,NaN,1
1,487,1.4,1,4,1,0.803265607999492,1,103,3,4,0.194038947000081,3,1,0.803265607999492,4,1,0,0,0,0.803265607999492,-0.707106781186548,-0.707106781186547,1
1,386,1.4,1,4,1,0.605366375999438,1,2,1,4,0.195751721999841,1,1,0.605366375999438,4,1,0,0,0,0.605366375999438,0.707106781186548,0.707106781186547,1
1,512,1.4,3,4,1,0.399325435999344,1,128,3,4,0.195089861999804,3,1,0.399325435999344,4,1,0,0,0,0.399325435999344,-0.707106781186548,-0.707106781186547,1
1,457,0.65,3,4,1,0.38006808099999,1,73,2,4,0.195819008000399,2,1,0.38006808099999,4,1,0,0,0,0.38006808099999,-0.707106781186547,0.707106781186548,1
1,642,1.4,1,8,2,0.927940165998734,2,258,15,3,0.141339989999324,2,1,0.927940165998734,3,0,1,0,0,NaN,NaN,NaN,1
1,538,1.4,1,4,1,0.382436519999828,1,154,4,4,0.195948321001197,4,1,0.382436519999828,4,1,0,0,0,0.382436519999828,0.707106781186547,-0.707106781186548,1
1,561,0.65,3,4,1,0.374838685998839,1,177,4,4,0.198946807000539,4,1,0.374838685998839,4,1,0,0,0,0.374838685998839,0.707106781186547,-0.707106781186548,1
1,552,1.4,1,4,2,0.728857852000147,2,168,7,4,0.191940688000614,4,1,0.728857852000147,4,0,1,0,0,NaN,NaN,NaN,1
1,753,0.65,3,8,2,1.54572668100082,1,369,8,3,0.677275955000368,4,0,NaN,NaN,0,0,0,1,NaN,0.923879532511287,-0.38268343236509,1
1,579,1.4,1,8,1,0.48614342700057,1,195,1,4,0.194680146998508,1,1,0.48614342700057,4,1,0,0,0,0.48614342700057,0.923879532511287,0.38268343236509,1
1,677,1.4,1,8,2,1.12902891700105,1,293,5,3,0.333046776000629,3,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,-0.38268343236509,1
1,665,0.65,3,8,1,1.41430375200071,2,281,10,3,0.138903854000091,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,569,0.65,3,4,2,0.628903217999323,2,185,7,4,0.198297152999658,4,1,0.628903217999323,4,0,1,0,0,NaN,NaN,NaN,1
1,580,1.4,1,8,1,0.585652362000474,1,196,1,4,0.19849873000021,1,1,0.585652362000474,4,1,0,0,0,0.585652362000474,0.923879532511287,0.38268343236509,1
1,564,1.4,3,4,1,0.379719214000943,1,180,4,4,0.57817268999861,4,1,0.379719214000943,4,1,0,0,0,0.379719214000943,0.707106781186547,-0.707106781186548,1
1,643,1.4,1,8,1,1.09935588499866,2,259,15,3,0.159092820000296,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
1,547,1.4,1,4,2,0.84109903100034,2,163,7,4,0.166784689999986,4,1,0.84109903100034,4,0,1,0,0,NaN,NaN,NaN,1
1,528,1.4,3,4,2,0.62932592099969,2,144,6,4,0.168246547998933,3,1,0.62932592099969,4,0,1,0,0,NaN,NaN,NaN,1
1,477,0.65,3,4,2,0.618602284999724,2,93,6,4,0.728580349999902,2,1,0.618602284999724,4,0,1,0,0,NaN,NaN,NaN,1
1,450,1.4,1,4,2,0.516505401999893,2,66,6,4,0.199335220000648,2,1,0.516505401999893,4,0,1,0,0,NaN,NaN,NaN,1
1,676,1.4,1,8,1,1.51193222500115,1,292,5,3,0.340115173999948,3,1,1.51193222500115,3,1,0,0,0,1.51193222500115,-0.923879532511287,-0.38268343236509,1
1,454,1.4,1,4,2,0.83462066300126,2,70,5,2,2.19009737399938,2,1,0.83462066300126,2,0,1,0,0,NaN,NaN,NaN,1
1,585,1.4,1,8,1,0.602759555999,1,201,2,3,0.329009332999703,1,1,0.602759555999,3,1,0,0,0,0.602759555999,0.38268343236509,0.923879532511287,1
1,545,1.4,1,4,2,0.622013461999813,2,161,8,3,0.336468040000909,4,1,0.622013461999813,3,0,1,0,0,NaN,NaN,NaN,1
1,441,1.4,1,4,1,0.605197079999925,1,57,2,4,0.548666500000763,2,1,0.605197079999925,4,1,0,0,0,0.605197079999925,-0.707106781186547,0.707106781186548,1
